date,time,range,height,period,wind_mph,wind_kmh,mph,temp,prob,swell_dir,swell_angle,wind,wind_dir,wind_angle
28/03,6pm,2-3ft,2ft,11s,18,24,mph,27°c,100%,SSW,194,Cross/Offshore,E,88
29/03,6am,2-4ft,2.5ft,11s,8,9,mph,24°c,100%,S,186,Offshore,ENE,61
29/03,12pm,2-3ft,2ft,10s,12,14,mph,28°c,100%,S,187,Cross/Onshore,ESE,109
29/03,6pm,2-4ft,2.5ft,12s,19,24,mph,27°c,100%,S,182,Cross-shore,E,92
30/03,6am,2-3ft,1.9ft,11s,5,6,mph,24°c,100%,S,183,Offshore,NE,51
30/03,12pm,2-3ft,1.6ft,11s,10,10,mph,28°c,100%,S,184,Onshore,SE,128
30/03,6pm,2-3ft,1.8ft,12s,16,21,mph,27°c,100%,S,179,Cross-shore,E,96
31/03,6am,2ft,1.5ft,11s,4,4,mph,24°c,100%,S,177,Offshore,NE,52
31/03,12pm,1-2ft,1.3ft,11s,9,10,mph,28°c,100%,S,177,Onshore,SE,126
31/03,6pm,1-2ft,1.2ft,10s,17,24,mph,27°c,100%,S,175,Cross-shore,E,93
01/04,6am,1-2ft,0.9ft,13s,4,5,mph,24°c,100%,SSE,149,Offshore,NNE,32
01/04,12pm,1ft,0.9ft,13s,6,7,mph,30°c,100%,SSE,149,Cross/Onshore,ESE,117
01/04,6pm,1ft,3ft,7s,13,17,mph,28°c,100%,ESE,104,Cross/Onshore,ESE,102
02/04,6am,1ft,0.7ft,12s,4,5,mph,26°c,100%,SSE,148,Offshore,NNE,17
02/04,12pm,1ft,0.6ft,13s,6,7,mph,31°c,100%,S,184,Onshore,S,171
02/04,6pm,1ft,0.8ft,12s,7,9,mph,27°c,100%,S,185,Cross/Onshore,ESE,118
03/04,6am,1-2ft,1ft,10s,4,4,mph,26°c,100%,S,188,Offshore,NNW,340
03/04,12pm,1-2ft,1.1ft,10s,12,13,mph,29°c,100%,S,187,Onshore,SW,214
03/04,6pm,1-2ft,1.1ft,9s,7,9,mph,26°c,100%,S,190,Onshore,SSW,209
04/04,6am,1-2ft,1ft,9s,7,9,mph,25°c,100%,SSW,198,Cross-shore,W,274
04/04,12pm,2-3ft,2ft,9s,11,11,mph,27°c,100%,SSW,203,Onshore,SSW,204
04/04,6pm,2-3ft,2.5ft,9s,7,9,mph,26°c,100%,SSW,196,Onshore,S,174
05/04,6am,3-4ft,3ft,10s,1,1,mph,24°c,100%,S,182,Offshore,NNE,13
05/04,12pm,3-4ft,3ft,9s,10,10,mph,27°c,100%,S,178,Onshore,SE,144
05/04,6pm,3-4ft,3.5ft,9s,10,13,mph,26°c,100%,S,173,Cross/Onshore,ESE,113
06/04,6am,2-4ft,3ft,9s,6,8,mph,24°c,100%,S,169,Cross-shore,E,95
06/04,12pm,2-4ft,3ft,9s,12,12,mph,27°c,100%,SSE,166,Onshore,SE,126
06/04,6pm,2-3ft,2.5ft,9s,13,16,mph,25°c,100%,SSE,167,Cross/Onshore,ESE,116
07/04,6am,2-3ft,2.5ft,8s,3,3,mph,23°c,100%,SSE,158,Offshore,NNE,27
07/04,12pm,2-3ft,2.5ft,8s,12,12,mph,26°c,100%,SSE,156,Onshore,ESE,123
07/04,6pm,2-3ft,2ft,8s,13,17,mph,25°c,100%,SSE,159,Cross/Onshore,ESE,101
08/04,6am,2ft,1.1ft,17s,5,6,mph,24°c,100%,S,185,Offshore,ENE,63
08/04,12pm,2-3ft,1.6ft,15s,9,9,mph,27°c,100%,S,186,Onshore,SE,130
08/04,6pm,2-3ft,1.7ft,14s,13,16,mph,26°c,100%,S,189,Cross/Onshore,ESE,103
09/04,6am,2-3ft,1.6ft,12s,4,5,mph,23°c,100%,SSW,194,Offshore,NNE,23
