Spot,date,time,range,height_ft,swell_dir,swell_angle,period_sec,wind_kmh,wind_dir,wind,wind_angle,temp_°c,Conditions
Itacoatiara,2018-05-21,6pm,6-9ft,7.5,S,181,12,8,S,Onshore,178,22,Good
Itacoatiara,2018-05-22,6am,5-9ft,7.0,S,175,13,2,NNE,Offshore,20,19,Good
Itacoatiara,2018-05-22,12pm,5-8ft,7.0,S,171,13,7,SE,Onshore,131,22,Good
Itacoatiara,2018-05-22,6pm,5-8ft,6.5,SSE,167,13,15,ESE,Cross/Onshore,102,22,Good
Itacoatiara,2018-05-23,6am,4-7ft,6.0,SSE,162,12,6,W,Cross/Onshore,264,20,Good
Itacoatiara,2018-05-23,12pm,4-7ft,5.5,SSE,160,13,11,SW,Onshore,220,23,Good
Itacoatiara,2018-05-23,6pm,4-7ft,5.5,SSE,160,13,12,SSW,Onshore,197,23,Good
Itacoatiara,2018-05-24,6am,4-6ft,5.0,SSE,157,13,5,NW,Offshore,307,21,Good
Itacoatiara,2018-05-24,12pm,4-6ft,5.0,SSE,159,13,5,SSE,Onshore,164,23,Good
Itacoatiara,2018-05-24,6pm,4-6ft,5.0,SSE,160,13,14,ESE,Cross/Onshore,113,22,Good
Itacoatiara,2018-05-25,6am,3-5ft,3.5,S,189,12,4,NE,Offshore,35,20,Good
Itacoatiara,2018-05-25,12pm,3-5ft,3.5,S,190,11,7,SE,Onshore,129,23,Good
Itacoatiara,2018-05-25,6pm,3-4ft,3.5,SSW,192,10,19,E,Cross-shore,99,22,Good
Itacoatiara,2018-05-26,6am,3-5ft,4.0,S,180,10,11,ENE,Offshore,65,20,Good
Itacoatiara,2018-05-26,12pm,3-5ft,4.0,S,181,10,11,ESE,Cross/Onshore,103,23,Good
Itacoatiara,2018-05-26,6pm,3-4ft,3.5,S,187,10,18,E,Cross/Offshore,89,22,Good
Itacoatiara,2018-05-27,6am,2-4ft,3.0,S,182,9,4,NNE,Offshore,27,20,Good
Itacoatiara,2018-05-27,12pm,3-5ft,3.0,SSE,162,15,7,SE,Onshore,129,23,Good
Itacoatiara,2018-05-27,6pm,4-6ft,4.5,SSE,165,14,13,ESE,Cross/Onshore,114,23,Good
Itacoatiara,2018-05-28,6am,4-6ft,4.5,SSE,162,13,5,NNW,Offshore,328,19,Good
Itacoatiara,2018-05-28,12pm,3-5ft,4.0,SSE,159,13,8,SE,Onshore,134,23,Good
Itacoatiara,2018-05-28,6pm,3-4ft,3.0,SSE,165,12,16,E,Cross-shore,95,23,Good
Itacoatiara,2018-05-29,6am,2-3ft,2.0,SSE,165,11,6,NE,Offshore,39,20,Good
Itacoatiara,2018-05-29,12pm,2-3ft,1.8,SSE,166,10,9,ESE,Cross/Onshore,112,24,Good
Itacoatiara,2018-05-29,6pm,1-2ft,1.4,SSE,167,10,19,E,Cross/Offshore,89,23,Good
Itacoatiara,2018-05-30,6am,1-2ft,3.0,ESE,114,7,4,N,Offshore,349,20,Good
Itacoatiara,2018-05-30,12pm,1-2ft,3.0,ESE,113,8,4,SSE,Onshore,168,23,Good
Itacoatiara,2018-05-30,6pm,2ft,3.5,ESE,114,8,12,ESE,Cross/Onshore,111,23,Good
Itacoatiara,2018-05-31,6am,2-3ft,3.5,ESE,115,8,3,NNE,Offshore,12,20,Good
Itacoatiara,2018-05-31,12pm,2ft,3.5,ESE,114,9,4,SE,Onshore,145,24,Good
Itacoatiara,2018-05-31,6pm,2ft,3.5,ESE,114,9,16,ESE,Cross/Onshore,103,23,Good
Itacoatiara,2018-01-06,6am,1-2ft,3.5,ESE,109,9,4,NNW,Offshore,346,21,Epic
Itacoatiara,2018-01-06,12pm,1-2ft,3.0,ESE,107,9,3,SE,Onshore,137,26,Epic
Itacoatiara,2018-01-06,6pm,1-2ft,3.0,ESE,106,9,14,E,Cross-shore,95,24,Epic
Itacoatiara,2018-02-06,6am,1ft,2.5,ESE,102,8,8,NNW,Offshore,341,22,Epic
Itacoatiara,2018-02-06,12pm,1ft,0.7,SSE,165,13,4,WNW,Cross/Offshore,283,27,Epic
Itacoatiara,2018-02-06,6pm,1-2ft,0.8,S,171,12,10,E,Cross-shore,96,25,Epic
Itacoatiara,2018-03-06,6am,1-2ft,0.9,SSE,168,11,15,WSW,Onshore,244,23,Epic
Itacoatiara,2018-03-06,12pm,1-2ft,1.0,SSE,169,11,13,SW,Onshore,225,24,Epic
Itacoatiara,2018-03-06,6pm,3-4ft,4.5,SSW,194,6,24,SSW,Onshore,205,22,Epic
Itacoatiara,2018-04-06,6am,5-8ft,6.5,S,191,12,13,WSW,Onshore,249,21,Epic
Itacoatiara,2018-04-06,12pm,5-7ft,6.0,S,189,11,7,S,Onshore,184,21,Epic
Itacoatiara,2018-04-06,6pm,4-7ft,6.0,S,185,11,2,E,Cross-shore,96,21,Epic
Itacoatiara,2018-05-06,6am,4-6ft,5.0,S,177,10,3,NNE,Offshore,18,19,Epic
Itacoatiara,2018-05-06,12pm,3-5ft,4.5,S,174,10,10,ESE,Cross/Onshore,105,23,Epic
Itacoatiara,2018-05-06,6pm,4-6ft,4.0,S,176,13,20,E,Cross-shore,96,22,Epic
Itacoatiara,2018-06-06,6am,4-6ft,5.0,S,173,12,7,NNW,Offshore,347,21,Epic
Itacoatiara,2018-06-06,12pm,4-5ft,4.0,S,177,12,10,WSW,Onshore,243,26,Epic
Itacoatiara,2018-06-06,6pm,3-5ft,3.5,S,178,11,11,SSW,Onshore,207,23,Epic
Itacoatiara,2018-07-06,6am,3-5ft,3.5,S,182,11,7,E,Cross/Offshore,87,21,Epic
Itacoatiara,2018-07-06,12pm,3-5ft,4.0,S,186,10,12,E,Cross/Offshore,87,23,Epic
Itacoatiara,2018-07-06,6pm,3-5ft,3.5,S,187,10,8,E,Cross/Offshore,84,25,Epic
Itacoatiara,2018-08-06,6am,3-4ft,3.0,S,188,9,19,SW,Onshore,236,23,Epic
Itacoatiara,2018-08-06,12pm,3-5ft,4.0,SSW,197,9,20,SW,Onshore,217,22,Epic
Itacoatiara,2018-08-06,6pm,3-5ft,4.0,SSW,193,8,12,WSW,Onshore,240,22,Epic
Itacoatiara,2018-09-06,6am,3-4ft,4.0,S,186,8,3,NNW,Offshore,330,21,Epic
Itacoatiara,2018-09-06,12pm,4-7ft,5.5,S,188,12,12,ESE,Cross/Onshore,109,22,Epic
Itacoatiara,2018-09-06,6pm,4-7ft,5.5,S,191,11,21,E,Cross-shore,90,22,Epic
Itacoatiara,2018-10-06,6am,3-5ft,3.5,SSW,194,11,8,E,Cross/Offshore,80,21,Epic
Itacoatiara,2018-10-06,12pm,3-4ft,3.0,SSW,194,10,7,ESE,Cross/Onshore,107,26,Epic
Itacoatiara,2018-10-06,6pm,2-3ft,2.5,SSW,194,10,11,E,Cross-shore,99,24,Epic
Itacoatiara,2018-11-06,6am,2ft,1.5,S,188,11,6,ENE,Offshore,67,22,Epic
Itacoatiara,2018-11-06,12pm,2-3ft,2.0,S,191,11,7,ESE,Cross/Onshore,103,26,Epic
Itacoatiara,2018-11-06,6pm,2-3ft,1.7,S,186,14,9,E,Cross-shore,97,25,Epic
Itacoatiara,2018-12-06,6am,2-3ft,1.7,SSW,193,12,7,NNE,Offshore,13,23,Epic
Itacoatiara,2018-12-06,12pm,1-2ft,1.4,SSW,195,12,4,NW,Offshore,321,27,Epic
Itacoatiara,2018-12-06,6pm,1-2ft,1.1,SSW,195,11,11,ESE,Cross/Onshore,103,25,Epic
Itacoatiara,2018-06-13,6am,1-2ft,1.1,SSE,155,16,6,W,Cross/Onshore,264,24,Epic
Itacoatiara,2018-06-13,12pm,2-4ft,2.5,SSE,153,15,5,WNW,Cross/Offshore,299,26,Epic
Itacoatiara,2018-06-13,6pm,3-5ft,3.5,SSE,152,15,9,ESE,Cross/Onshore,103,24,Epic
Itacoatiara,2018-06-14,6am,3-5ft,4.0,SSE,150,14,8,W,Cross-shore,277,22,Epic
Itacoatiara,2018-06-14,12pm,3-5ft,3.5,SSE,151,14,23,SSW,Onshore,193,22,Epic
Itacoatiara,2018-06-14,6pm,5-7ft,6.5,S,188,10,16,S,Onshore,175,21,Epic
Itacoatiara,2018-06-15,6am,5-8ft,6.5,S,189,13,3,E,Cross-shore,95,21,Epic
Itacoatiara,2018-06-15,12pm,5-8ft,6.0,S,189,12,6,ENE,Cross/Offshore,72,20,Epic
Itacoatiara,2018-06-15,6pm,4-7ft,5.5,S,189,12,5,ESE,Cross/Onshore,104,20,Epic
Itacoatiara,2018-06-16,6am,3-5ft,4.0,S,188,10,10,WNW,Cross/Offshore,295,21,Epic
Itacoatiara,2018-06-16,12pm,3-5ft,4.5,S,179,10,14,W,Cross/Onshore,264,23,Epic
Itacoatiara,2018-06-16,6pm,3-5ft,3.5,S,190,10,15,SSE,Onshore,166,21,Epic
Itacoatiara,2018-06-17,6am,3-4ft,3.5,SSE,159,10,9,W,Cross/Offshore,281,21,Epic
Itacoatiara,2018-06-17,12pm,3-4ft,3.5,SSE,155,10,7,SW,Onshore,235,23,Epic
Itacoatiara,2018-06-17,6pm,3-4ft,3.5,S,181,8,13,E,Cross-shore,96,22,Epic
Itacoatiara,2018-06-18,6am,3-4ft,3.0,S,175,11,7,NE,Offshore,49,20,Epic
Itacoatiara,2018-06-18,12pm,3-4ft,3.0,S,173,11,22,E,Cross/Offshore,86,23,Epic
Itacoatiara,2018-06-18,6pm,3-4ft,3.0,S,170,12,24,E,Cross/Offshore,89,22,Epic
Itacoatiara,2018-06-19,6am,2-4ft,3.0,S,170,10,14,ENE,Cross/Offshore,72,20,Epic
Itacoatiara,2018-06-19,12pm,3-4ft,3.0,SSE,167,11,13,E,Cross-shore,95,23,Epic
Itacoatiara,2018-06-19,6pm,3-4ft,3.0,SSE,168,12,19,E,Cross-shore,91,22,Epic
Itacoatiara,2018-06-20,6am,2-3ft,2.0,SSE,164,10,4,NNE,Offshore,32,19,Epic
Itacoatiara,2018-06-20,12pm,2-3ft,1.8,S,180,9,4,SSE,Onshore,149,23,Epic
Itacoatiara,2018-06-20,6pm,2-3ft,1.7,S,182,10,12,E,Cross-shore,94,23,Epic
Itacoatiara,2018-06-21,6am,1-2ft,1.4,S,186,9,4,NNE,Offshore,19,20,Epic
Itacoatiara,2018-06-21,12pm,1-2ft,1.1,S,187,9,3,SSE,Onshore,152,25,Epic
Itacoatiara,2018-06-21,6pm,2ft,1.4,S,185,12,13,E,Cross/Onshore,101,23,Epic
Itacoatiara,2018-06-22,6am,2ft,1.4,S,185,12,9,NNW,Offshore,332,22,Epic
Itacoatiara,2018-06-22,12pm,2ft,1.5,S,187,11,4,WSW,Cross/Onshore,254,26,Epic
Itacoatiara,2018-06-22,6pm,2-3ft,1.4,S,174,15,7,SSE,Onshore,150,24,Epic
Itacoatiara,2018-06-23,6am,3-4ft,2.5,S,181,13,2,NNE,Offshore,12,21,Epic
Itacoatiara,2018-06-23,12pm,4-6ft,4.0,S,187,13,6,SE,Onshore,127,25,Epic
Itacoatiara,2018-06-23,6pm,5-8ft,6.0,S,184,14,9,ESE,Cross/Onshore,104,24,Epic
Itacoatiara,2018-06-24,6am,5-7ft,5.5,S,187,13,5,NNW,Offshore,348,23,Epic
Itacoatiara,2018-06-24,12pm,4-6ft,4.5,S,187,13,4,NNW,Offshore,328,27,Epic
Itacoatiara,2018-06-24,6pm,4-6ft,4.0,S,186,12,9,ESE,Cross/Onshore,103,25,Epic
Itacoatiara,2018-06-25,6am,4-6ft,4.0,S,185,13,5,W,Cross-shore,278,22,Epic
Itacoatiara,2018-06-25,12pm,4-6ft,4.5,S,183,14,4,SSW,Onshore,203,25,Epic
Itacoatiara,2018-06-25,6pm,5-8ft,6.0,S,182,14,14,E,Cross-shore,93,23,Epic
Itacoatiara,2018-06-26,6am,5-7ft,5.5,S,186,13,14,N,Offshore,351,23,Epic
Itacoatiara,2018-06-26,12pm,4-7ft,5.0,S,186,13,4,WNW,Cross/Offshore,290,26,Epic
Itacoatiara,2018-06-26,6pm,4-6ft,4.0,S,189,13,9,E,Cross/Offshore,89,25,Epic
Itacoatiara,2018-06-27,6am,5-7ft,5.5,S,184,14,5,NNW,Offshore,328,22,Epic
Itacoatiara,2018-06-27,12pm,5-7ft,5.0,S,184,14,8,SSW,Onshore,193,25,Epic
Itacoatiara,2018-06-27,6pm,4-7ft,5.0,S,184,14,5,SSW,Onshore,195,23,Epic
Itacoatiara,2018-06-28,6am,4-6ft,4.0,S,186,13,5,E,Cross/Offshore,81,21,Epic
Itacoatiara,2018-06-28,12pm,3-5ft,3.5,S,186,12,8,ESE,Cross/Onshore,106,25,Epic
Itacoatiara,2018-06-28,6pm,3-4ft,3.0,S,187,12,25,E,Cross/Offshore,79,24,Epic
Itacoatiara,2018-06-29,6am,2-4ft,2.5,S,188,11,8,ENE,Offshore,58,20,Epic
Itacoatiara,2018-06-29,12pm,2-3ft,2.5,S,190,11,8,ESE,Cross/Onshore,110,25,Epic
Itacoatiara,2018-06-29,6pm,3-4ft,2.5,S,190,13,20,E,Cross/Offshore,89,24,Epic
Itacoatiara,2018-06-30,6am,2-3ft,2.0,SSW,192,12,4,NNE,Offshore,30,21,Epic
Itacoatiara,2018-06-30,12pm,2-3ft,1.9,SSW,194,11,5,SE,Onshore,143,25,Epic
Itacoatiara,2018-06-30,6pm,2-3ft,1.7,SSW,195,10,10,ESE,Cross/Onshore,103,24,Epic
Itacoatiara,2018-01-07,6am,2-3ft,1.7,SSW,194,11,4,WNW,Cross/Offshore,295,22,Epic
Itacoatiara,2018-01-07,12pm,2-3ft,1.7,SSW,195,10,9,SW,Onshore,223,25,Epic
Itacoatiara,2018-01-07,6pm,2ft,1.6,SSW,196,10,7,S,Onshore,169,23,Epic
Itacoatiara,2018-02-07,6am,1-2ft,1.3,SSW,196,9,3,NNE,Offshore,32,21,Epic
Itacoatiara,2018-02-07,12pm,1-2ft,1.3,SSW,196,9,6,SE,Onshore,133,26,Epic
Itacoatiara,2018-02-07,6pm,1-2ft,1.2,SSW,198,8,10,E,Cross-shore,94,24,Epic
Itacoatiara,2018-03-07,6am,1ft,0.7,SSW,205,8,7,NNW,Offshore,328,23,Epic
Itacoatiara,2018-03-07,12pm,1ft,0.6,SSW,210,8,12,WSW,Cross/Onshore,252,27,Epic
Itacoatiara,2018-03-07,6pm,1ft,1.8,SW,226,4,17,SW,Onshore,222,23,Epic
Itacoatiara,2018-04-07,6am,2-3ft,3.5,S,183,6,7,ESE,Cross/Onshore,108,21,Epic
Itacoatiara,2018-04-07,12pm,4-6ft,5.0,S,186,10,15,ESE,Cross/Onshore,114,23,Epic
Itacoatiara,2018-04-07,6pm,5-8ft,7.0,S,181,12,20,E,Cross/Offshore,82,22,Epic
Itacoatiara,2018-05-07,6am,5-8ft,6.5,S,184,13,2,NE,Offshore,53,21,Epic
Itacoatiara,2018-05-07,12pm,5-8ft,6.5,S,183,14,2,SE,Onshore,135,26,Epic
Itacoatiara,2018-05-07,6pm,5-8ft,6.0,S,183,14,9,ESE,Cross/Onshore,103,24,Epic
Itacoatiara,2018-06-07,6am,6-10ft,7.5,S,177,15,3,NNW,Offshore,328,23,Epic
Itacoatiara,2018-06-07,12pm,6-9ft,7.5,S,177,15,2,SSW,Onshore,195,26,Epic
Itacoatiara,2018-06-07,6pm,6-9ft,7.0,S,178,14,7,ESE,Cross/Onshore,106,25,Epic
Itacoatiara,2018-07-07,6am,5-8ft,6.0,S,178,13,5,NE,Offshore,45,21,Epic
Itacoatiara,2018-07-07,12pm,4-7ft,5.5,S,178,13,6,SE,Onshore,133,25,Epic
Itacoatiara,2018-07-07,6pm,4-7ft,5.0,S,176,12,13,ESE,Cross/Onshore,107,23,Epic
Itacoatiara,2018-08-07,6am,4-6ft,4.0,S,176,12,8,NNW,Offshore,339,22,Epic
Itacoatiara,2018-08-07,12pm,3-5ft,4.0,S,175,12,5,WNW,Cross/Offshore,298,26,Epic
Itacoatiara,2018-08-07,6pm,3-5ft,3.5,S,172,12,6,SSE,Onshore,149,25,Epic
Itacoatiara,2018-09-07,6am,2-3ft,2.0,SSE,161,11,4,NW,Offshore,306,23,Epic
Itacoatiara,2018-09-07,12pm,2-3ft,2.0,SSE,162,11,11,SSW,Onshore,199,24,Epic
Itacoatiara,2018-09-07,6pm,2-3ft,2.0,SSW,194,10,12,SE,Onshore,142,22,Epic
Itacoatiara,2018-10-07,6am,3-4ft,3.5,SSW,200,10,16,SW,Onshore,215,21,Epic
Itacoatiara,2018-10-07,12pm,3-5ft,4.5,SSW,206,10,24,WSW,Onshore,236,20,Epic
Itacoatiara,2018-10-07,6pm,4-6ft,5.5,SSW,212,10,25,WSW,Onshore,240,19,Epic
Itacoatiara,2018-11-07,6am,5-8ft,8.0,SSW,202,11,26,WSW,Cross/Onshore,257,19,Epic
Itacoatiara,2018-11-07,12pm,5-8ft,7.5,SSW,197,11,21,WSW,Cross/Onshore,254,20,Epic
Itacoatiara,2018-11-07,6pm,5-8ft,7.0,S,190,11,22,WSW,Onshore,244,20,Epic
Itacoatiara,2018-12-07,6am,4-7ft,6.5,S,179,10,13,WNW,Cross/Offshore,283,19,Epic
Itacoatiara,2018-12-07,12pm,4-6ft,5.5,S,176,10,10,WSW,Onshore,243,20,Epic
Itacoatiara,2018-12-07,6pm,4-6ft,5.5,S,174,10,8,SSW,Onshore,203,20,Epic
Itacoatiara,2018-07-13,6am,4-6ft,5.5,S,174,11,10,E,Cross/Offshore,79,19,Epic
Itacoatiara,2018-07-13,12pm,4-6ft,5.0,S,172,10,8,ESE,Cross/Onshore,111,22,Epic
Itacoatiara,2018-07-13,6pm,3-5ft,4.5,S,169,10,15,ESE,Cross/Onshore,110,22,Epic
Itacoatiara,2018-07-14,6am,3-4ft,3.5,S,170,9,2,NW,Offshore,323,20,Epic
Itacoatiara,2018-07-14,12pm,3-4ft,3.0,SSE,169,9,5,SSE,Onshore,160,23,Epic
Itacoatiara,2018-07-14,6pm,2-4ft,3.0,SSE,165,9,13,ESE,Cross/Onshore,103,22,Epic
Itacoatiara,2018-07-15,6am,2-3ft,2.0,SSE,165,9,3,NNE,Offshore,29,21,Epic
Itacoatiara,2018-07-15,12pm,2-3ft,1.7,S,186,12,5,SSE,Onshore,147,26,Epic
Itacoatiara,2018-07-15,6pm,2-3ft,1.8,S,189,12,10,ESE,Cross/Onshore,105,24,Epic
Itacoatiara,2018-07-16,6am,1-2ft,1.4,SSW,194,10,6,N,Offshore,0,22,Epic
Itacoatiara,2018-07-16,12pm,1-2ft,1.3,SSW,195,10,2,SSW,Onshore,200,26,Epic
Itacoatiara,2018-07-16,6pm,1-2ft,1.1,SSW,195,9,9,E,Cross/Onshore,100,24,Epic
Itacoatiara,2018-07-17,6am,2-3ft,1.5,S,184,14,4,NW,Offshore,311,22,Epic
Itacoatiara,2018-07-17,12pm,2-4ft,2.5,S,187,13,6,SSW,Onshore,204,25,Epic
Itacoatiara,2018-07-17,6pm,3-4ft,3.0,S,187,12,10,SE,Onshore,129,22,Epic
Itacoatiara,2018-07-18,6am,3-5ft,3.0,S,187,12,3,NE,Offshore,54,21,Epic
Itacoatiara,2018-07-18,12pm,3-4ft,3.0,S,187,11,7,SE,Onshore,141,25,Epic
Itacoatiara,2018-07-18,6pm,3-4ft,3.0,S,185,11,14,ESE,Cross/Onshore,103,24,Epic
Itacoatiara,2018-07-19,6am,2-3ft,2.5,S,180,10,4,NNE,Offshore,28,22,Epic
Itacoatiara,2018-07-19,12pm,2-3ft,2.0,S,182,10,7,SE,Onshore,135,26,Epic
Itacoatiara,2018-07-19,6pm,2-3ft,1.9,S,181,10,12,ESE,Cross/Onshore,111,24,Epic
Itacoatiara,2018-07-20,6am,2-3ft,1.8,S,178,10,4,NE,Offshore,41,21,Epic
Itacoatiara,2018-07-20,12pm,2-3ft,1.8,S,178,10,8,SE,Onshore,128,26,Epic
Itacoatiara,2018-07-20,6pm,2-3ft,1.8,S,178,10,16,ESE,Cross/Onshore,104,24,Epic
Itacoatiara,2018-07-21,6am,2ft,1.6,S,178,10,6,NE,Offshore,37,22,Epic
Itacoatiara,2018-07-21,12pm,1-2ft,1.4,S,178,10,5,SSW,Onshore,204,26,Epic
Itacoatiara,2018-07-21,6pm,0-1ft,1.5,E,100,8,12,SW,Onshore,223,24,Epic
Itacoatiara,2018-07-22,6am,1-2ft,1.9,SW,215,5,11,SW,Onshore,226,22,Epic
Itacoatiara,2018-07-22,12pm,3-4ft,3.5,SSW,198,7,9,SW,Onshore,230,23,Epic
Itacoatiara,2018-07-22,6pm,3-4ft,4.0,SSW,195,8,5,SSE,Onshore,168,23,Epic
Itacoatiara,2018-07-23,6am,3-4ft,2.5,SSW,202,12,4,ENE,Cross/Offshore,76,21,Epic
Itacoatiara,2018-07-23,12pm,2-4ft,2.5,SSW,203,11,5,SE,Onshore,143,24,Epic
Itacoatiara,2018-07-23,6pm,2-3ft,2.0,SSW,203,10,18,ESE,Cross/Onshore,103,23,Epic
Itacoatiara,2018-07-24,6am,1-2ft,1.4,SSW,205,9,3,ENE,Offshore,68,21,Epic
Itacoatiara,2018-07-24,12pm,2-3ft,1.6,S,188,12,5,SSE,Onshore,160,25,Epic
Itacoatiara,2018-07-24,6pm,2-3ft,2.0,SSW,192,11,7,SSE,Onshore,152,23,Epic
Itacoatiara,2018-07-25,6am,2-3ft,1.9,SSW,195,10,4,NNE,Offshore,20,20,Epic
Itacoatiara,2018-07-25,12pm,2ft,1.6,SSW,196,10,5,SE,Onshore,127,24,Epic
Itacoatiara,2018-07-25,6pm,2-3ft,2.0,SSW,198,10,18,ESE,Cross/Onshore,105,23,Epic
Itacoatiara,2018-07-26,6am,3-5ft,4.0,S,172,9,3,NE,Offshore,36,20,Epic
Itacoatiara,2018-07-26,12pm,2-4ft,3.0,S,189,9,6,SE,Onshore,141,24,Epic
Itacoatiara,2018-07-26,6pm,3-5ft,4.5,SSE,165,9,22,E,Cross/Offshore,88,23,Epic
Itacoatiara,2018-07-27,6am,3-4ft,4.0,SE,145,9,6,ENE,Offshore,59,20,Epic
Itacoatiara,2018-07-27,12pm,2-4ft,3.5,SE,139,8,8,ESE,Cross/Onshore,106,24,Epic
Itacoatiara,2018-07-27,6pm,2-4ft,4.0,SE,133,8,20,E,Cross-shore,95,23,Epic
Itacoatiara,2018-07-28,6am,2-3ft,4.0,SE,125,8,4,ENE,Offshore,57,21,Epic
Itacoatiara,2018-07-28,12pm,2-3ft,3.5,SE,124,8,7,ESE,Onshore,121,25,Epic
Itacoatiara,2018-07-28,6pm,2-3ft,3.5,ESE,120,8,16,E,Cross-shore,99,24,Epic
Itacoatiara,2018-07-29,6am,1-2ft,1.3,SE,142,12,6,NE,Offshore,37,22,Epic
Itacoatiara,2018-07-29,12pm,1-2ft,1.1,SE,143,12,5,SE,Onshore,125,26,Epic
Itacoatiara,2018-07-29,6pm,1ft,1.0,SE,143,11,11,E,Cross/Offshore,86,25,Epic
Itacoatiara,2018-07-30,6am,1-2ft,0.7,S,179,18,7,N,Offshore,359,23,Epic
Itacoatiara,2018-07-30,12pm,1-2ft,0.7,S,180,17,16,WSW,Onshore,243,25,Epic
Itacoatiara,2018-07-30,6pm,1-2ft,0.7,S,181,17,15,SW,Onshore,234,22,Epic
Itacoatiara,2018-07-31,6am,1ft,1.4,SSW,208,5,4,S,Onshore,179,21,Epic
Itacoatiara,2018-07-31,12pm,1-2ft,1.6,SSW,194,6,5,ENE,Offshore,64,22,Epic
Itacoatiara,2018-07-31,6pm,2-3ft,2.5,SSW,192,5,18,SSW,Onshore,200,21,Epic
Itacoatiara,2018-01-08,6am,2-3ft,2.5,SSW,195,9,11,WSW,Cross/Onshore,258,20,Good
Itacoatiara,2018-01-08,12pm,2-3ft,2.0,SSW,194,9,7,SW,Onshore,218,22,Good
Itacoatiara,2018-01-08,6pm,2-4ft,2.5,SSW,194,10,4,E,Cross-shore,96,20,Good
Itacoatiara,2018-02-08,6am,3-5ft,3.0,SSW,195,13,14,E,Cross/Offshore,88,20,Good
Itacoatiara,2018-02-08,12pm,3-5ft,3.5,SSW,193,12,14,E,Cross/Onshore,101,22,Good
Itacoatiara,2018-02-08,6pm,3-5ft,3.5,S,191,12,22,E,Cross/Offshore,88,21,Good
Itacoatiara,2018-03-08,6am,3-4ft,3.0,SSW,192,11,13,ENE,Cross/Offshore,72,20,Good
Itacoatiara,2018-03-08,12pm,2-3ft,2.5,SSW,194,11,14,E,Cross/Offshore,87,24,Good
Itacoatiara,2018-03-08,6pm,3-4ft,3.0,S,188,12,20,ENE,Cross/Offshore,74,22,Good
Itacoatiara,2018-04-08,6am,2-3ft,2.0,S,187,11,2,WSW,Cross/Onshore,254,21,Good
Itacoatiara,2018-04-08,12pm,2-3ft,5.0,ESE,118,9,17,WSW,Onshore,249,22,Good
Itacoatiara,2018-04-08,6pm,2-3ft,5.0,ESE,118,9,14,WSW,Onshore,239,22,Good
Itacoatiara,2018-05-08,6am,2-3ft,4.0,ESE,120,9,5,WSW,Onshore,248,20,Good
Itacoatiara,2018-05-08,12pm,2-3ft,3.5,ESE,119,9,6,SW,Onshore,235,24,Good
Itacoatiara,2018-05-08,6pm,2-3ft,4.0,ESE,123,9,13,SSW,Onshore,202,22,Good
Itacoatiara,2018-06-08,6am,2-3ft,4.0,SE,125,9,4,W,Cross/Offshore,281,20,Good
Itacoatiara,2018-06-08,12pm,2-3ft,3.5,ESE,123,9,10,SSW,Onshore,213,22,Good
Itacoatiara,2018-06-08,6pm,2-3ft,2.5,S,191,8,17,S,Onshore,173,20,Good
Itacoatiara,2018-07-08,6am,2-3ft,2.5,SSW,202,9,14,SSE,Onshore,147,20,Good
Itacoatiara,2018-07-08,12pm,2-3ft,2.5,SSW,201,9,7,SSE,Onshore,154,20,Good
Itacoatiara,2018-07-08,6pm,2-3ft,2.5,SSW,201,9,9,ESE,Onshore,120,21,Good
Itacoatiara,2018-08-08,6am,2-3ft,2.0,SSW,195,8,10,ENE,Offshore,70,20,Good
Itacoatiara,2018-08-08,12pm,2ft,2.5,ESE,123,9,12,ESE,Cross/Onshore,103,23,Good
Itacoatiara,2018-08-08,6pm,1-2ft,1.6,SSW,196,7,23,E,Cross-shore,90,22,Good
Itacoatiara,2018-09-08,6am,1-2ft,2.0,SE,124,9,5,NE,Offshore,47,21,Good
Itacoatiara,2018-09-08,12pm,1-2ft,2.0,SE,126,10,6,ENE,Offshore,61,26,Good
Itacoatiara,2018-09-08,6pm,1-2ft,2.0,SE,128,10,11,E,Cross/Offshore,79,26,Good
Itacoatiara,2018-10-08,6am,1-2ft,2.5,SW,222,5,20,SW,Onshore,227,21,Good
Itacoatiara,2018-10-08,12pm,2-3ft,3.0,SSW,200,6,10,S,Onshore,189,21,Good
Itacoatiara,2018-10-08,6pm,2-3ft,3.0,SSW,204,6,10,SSE,Onshore,162,21,Good
Itacoatiara,2018-11-08,6am,2-4ft,3.0,SSW,206,9,3,NNE,Offshore,17,19,Good
Itacoatiara,2018-11-08,12pm,3-5ft,4.0,SSW,203,10,9,SSW,Onshore,210,22,Good
Itacoatiara,2018-11-08,6pm,5-7ft,6.0,SSW,197,13,17,SW,Onshore,223,21,Good
Itacoatiara,2018-12-08,6am,5-7ft,6.0,SSW,198,12,17,W,Cross/Onshore,264,19,Good
Itacoatiara,2018-12-08,12pm,4-7ft,5.5,SSW,201,11,19,WSW,Cross/Onshore,255,20,Good
Itacoatiara,2018-12-08,6pm,4-6ft,5.5,SSW,202,10,20,WSW,Onshore,242,21,Good
Itacoatiara,2018-08-13,6am,3-4ft,3.0,S,173,11,19,W,Cross-shore,270,19,Good
Itacoatiara,2018-08-13,12pm,4-5ft,4.5,S,190,10,17,WSW,Cross/Onshore,254,20,Good
Itacoatiara,2018-08-13,6pm,3-4ft,3.5,S,191,8,12,SW,Onshore,219,21,Good
