date,time,range,height,period,wind_mph,wind_kmh,mph,temp,prob,swell_dir,swell_angle,wind,wind_dir,wind_angle
02/10,12pm,2-3ft,1.7ft,11s,21,25,mph,27°c,100%,NW,321,Cross/Offshore,E,84
02/10,6pm,2-3ft,1.6ft,11s,25,29,mph,26°c,100%,NW,322,Cross/Offshore,ENE,76
03/10,6am,2-3ft,3.5ft,8s,24,29,mph,26°c,100%,NE,37,Cross/Offshore,ENE,76
03/10,12pm,2-3ft,3.5ft,8s,23,27,mph,26°c,100%,NE,38,Cross/Offshore,E,80
03/10,6pm,2-3ft,3.5ft,8s,21,26,mph,27°c,100%,NE,36,Cross/Offshore,ENE,73
04/10,6am,2-3ft,3ft,8s,21,24,mph,26°c,100%,NNE,30,Cross/Offshore,E,84
04/10,12pm,1-2ft,3ft,8s,19,22,mph,27°c,100%,NE,35,Cross/Offshore,ENE,77
04/10,6pm,2-3ft,2ft,10s,18,20,mph,26°c,100%,NNE,11,Cross/Offshore,ENE,75
05/10,6am,2-3ft,2.5ft,8s,12,14,mph,25°c,100%,NNE,21,Cross/Offshore,ENE,66
05/10,12pm,2-3ft,1.5ft,12s,11,12,mph,26°c,100%,NW,321,Cross/Onshore,NE,49
05/10,6pm,2-3ft,1.6ft,11s,12,13,mph,26°c,100%,NW,320,Cross/Onshore,NE,42
06/10,6am,3-5ft,3.5ft,11s,5,6,mph,25°c,100%,NNW,330,Cross/Offshore,ENE,77
06/10,12pm,3-5ft,3.5ft,12s,6,6,mph,26°c,100%,NNW,332,Onshore,N,2
06/10,6pm,4-6ft,4ft,12s,6,7,mph,26°c,100%,NNW,338,Onshore,NNE,16
07/10,6am,4-6ft,5ft,11s,8,10,mph,25°c,100%,NNW,345,Cross/Offshore,E,83
07/10,12pm,4-7ft,5.5ft,11s,11,11,mph,26°c,100%,NNW,348,Cross/Onshore,NE,45
07/10,6pm,4-7ft,5.5ft,11s,9,9,mph,26°c,100%,N,350,Cross-shore,ENE,63
08/10,6am,4-6ft,5ft,11s,11,12,mph,25°c,100%,N,354,Offshore,E,97
08/10,12pm,4-6ft,4.5ft,11s,11,11,mph,26°c,100%,N,355,Cross/Offshore,ENE,78
08/10,6pm,3-5ft,4ft,10s,12,14,mph,26°c,100%,N,357,Offshore,ESE,104
09/10,6am,3-4ft,3ft,10s,14,17,mph,25°c,100%,N,359,Offshore,ESE,111
09/10,12pm,2-4ft,3ft,9s,14,17,mph,27°c,100%,N,1,Offshore,ESE,107
09/10,6pm,2-3ft,2.5ft,9s,13,17,mph,26°c,100%,N,2,Offshore,E,99
