date,time,range,height,period,wind_mph,wind_kmh,mph,temp,prob,swell_dir,swell_angle,wind,wind_dir,wind_angle
19/03,6am,5-8ft,7.5ft,16s,6,7,mph,13°c,100%,NW,313,Offshore,SW,229
19/03,12pm,5-8ft,7.5ft,15s,4,5,mph,15°c,100%,NW,314,Onshore,ENE,62
19/03,6pm,5-8ft,7ft,14s,11,15,mph,16°c,100%,NW,315,Cross/Onshore,ESE,113
20/03,6am,4-6ft,6ft,13s,10,15,mph,13°c,100%,NW,316,Offshore,SSE,157
20/03,12pm,4-6ft,5ft,13s,11,14,mph,14°c,100%,NW,316,Cross-shore,ESE,119
20/03,6pm,3-5ft,4.5ft,12s,11,14,mph,16°c,100%,NW,317,Cross-shore,ESE,123
21/03,6am,3-4ft,3.5ft,11s,12,16,mph,12°c,100%,NW,317,Offshore,SSE,157
21/03,12pm,2-3ft,3ft,11s,9,11,mph,14°c,100%,NW,317,Cross/Onshore,E,99
21/03,6pm,2-3ft,2.5ft,11s,17,22,mph,14°c,100%,NW,316,Onshore,E,82
22/03,6am,1-2ft,1.6ft,10s,10,13,mph,12°c,100%,NW,313,Offshore,WSW,259
22/03,12pm,1-2ft,1.3ft,15s,10,13,mph,12°c,100%,NW,309,Cross/Offshore,WNW,291
22/03,6pm,1-2ft,1.6ft,13s,6,8,mph,13°c,100%,NW,307,Onshore,NE,47
23/03,6am,1-2ft,1.6ft,12s,6,6,mph,11°c,100%,NW,304,Cross/Onshore,NW,312
23/03,12pm,1-2ft,1.8ft,11s,6,5,mph,12°c,100%,WNW,303,Onshore,NNE,29
23/03,6pm,1-2ft,1.8ft,11s,15,16,mph,12°c,100%,WNW,299,Onshore,ENE,66
24/03,6am,2-3ft,3ft,12s,7,8,mph,12°c,100%,NW,309,Offshore,S,170
24/03,12pm,4-6ft,4ft,20s,10,11,mph,13°c,100%,NW,313,Onshore,ENE,68
24/03,6pm,5-8ft,7.5ft,18s,11,14,mph,14°c,100%,NW,312,Onshore,ENE,64
25/03,6am,5-8ft,7.5ft,16s,10,11,mph,12°c,100%,NW,309,Offshore,WSW,240
25/03,12pm,4-7ft,6.5ft,14s,9,9,mph,12°c,100%,NW,309,Onshore,N,352
25/03,6pm,4-7ft,6ft,14s,11,13,mph,11°c,100%,NW,308,Cross/Onshore,NW,319
26/03,6am,4-6ft,6ft,14s,20,22,mph,11°c,100%,NW,310,Onshore,NNW,334
26/03,12pm,4-6ft,5.5ft,13s,17,17,mph,11°c,100%,NW,311,Onshore,N,355
26/03,6pm,4-6ft,5.5ft,13s,11,11,mph,10°c,100%,NW,312,Onshore,NNW,344
27/03,6am,4-6ft,5.5ft,14s,7,6,mph,8°c,100%,NW,312,Offshore,SSW,214
27/03,12pm,4-6ft,5ft,14s,3,4,mph,9°c,100%,NW,313,Onshore,N,6
27/03,6pm,3-5ft,4.5ft,13s,16,17,mph,11°c,100%,NW,313,Onshore,ENE,69
28/03,6am,3-4ft,3.5ft,12s,6,6,mph,9°c,100%,NW,315,Offshore,SSW,207
