date,time,range,height,period,wind_mph,wind_kmh,mph,temp,prob,swell_dir,swell_angle,wind,wind_dir,wind_angle
13/06,6pm,6-10ft,9.5ft,15s,10,13,mph,15°c,100%,SW,232,Onshore,WSW,249
14/06,6am,7-11ft,9.5ft,17s,14,18,mph,15°c,100%,SW,234,Onshore,W,259
14/06,12pm,7-11ft,10ft,16s,16,19,mph,16°c,100%,SW,234,Onshore,W,265
14/06,6pm,7-11ft,10.5ft,16s,18,24,mph,16°c,100%,SW,234,Onshore,WSW,254
15/06,6am,7-11ft,10.5ft,14s,10,12,mph,14°c,100%,SW,231,Onshore,SW,219
15/06,12pm,6-10ft,10ft,14s,10,10,mph,15°c,100%,SW,231,Onshore,W,274
15/06,6pm,6-9ft,9.5ft,13s,9,11,mph,15°c,100%,SW,231,Onshore,W,269
16/06,6am,6-9ft,8.5ft,14s,12,17,mph,16°c,100%,SW,233,Onshore,W,264
16/06,12pm,6-9ft,9ft,14s,13,16,mph,17°c,100%,SW,232,Onshore,W,261
16/06,6pm,8-13ft,12ft,18s,17,23,mph,16°c,100%,SW,230,Onshore,SSW,207
17/06,6am,9-14ft,14ft,17s,8,11,mph,12°c,100%,SW,229,Offshore,SE,144
17/06,12pm,9-14ft,14.5ft,16s,5,7,mph,13°c,100%,SW,228,Offshore,ESE,114
17/06,6pm,9-14ft,14.5ft,16s,5,5,mph,13°c,100%,SW,229,Offshore,SE,125
18/06,6am,8-12ft,12ft,16s,7,7,mph,9°c,100%,SW,229,Offshore,NE,48
18/06,12pm,7-11ft,10.5ft,15s,9,10,mph,15°c,100%,SW,230,Onshore,W,267
18/06,6pm,6-10ft,9ft,15s,3,4,mph,13°c,100%,SW,230,Onshore,W,279
19/06,6am,6-9ft,8.5ft,14s,7,7,mph,11°c,100%,SW,229,Offshore,NE,38
19/06,12pm,5-8ft,8ft,14s,5,5,mph,15°c,100%,SW,229,Cross/Offshore,NNE,15
19/06,6pm,5-8ft,7.5ft,14s,4,4,mph,13°c,100%,SW,229,Offshore,NNE,31
20/06,6am,5-7ft,6.5ft,14s,10,16,mph,10°c,100%,SW,229,Offshore,ENE,58
20/06,12pm,4-6ft,5.5ft,13s,8,12,mph,14°c,100%,SW,228,Offshore,NE,45
20/06,6pm,5-8ft,5ft,19s,11,19,mph,14°c,100%,WSW,239,Offshore,E,91
21/06,6am,7-11ft,9ft,17s,13,21,mph,15°c,100%,WSW,239,Offshore,NE,51
21/06,12pm,7-10ft,8.5ft,16s,10,15,mph,17°c,100%,WSW,238,Cross/Offshore,NNE,24
21/06,6pm,6-10ft,8ft,16s,11,15,mph,16°c,100%,WSW,242,Offshore,NNE,27
22/06,6am,5-8ft,6ft,15s,7,10,mph,16°c,100%,WSW,238,Onshore,NW,322
22/06,12pm,5-8ft,6ft,15s,14,20,mph,18°c,100%,WSW,238,Cross/Onshore,NNW,342
22/06,6pm,5-8ft,6ft,15s,10,24,mph,16°c,100%,WSW,239,Cross/Offshore,N,10
23/06,6am,7-11ft,8ft,17s,10,12,mph,15°c,100%,WSW,244,Onshore,NW,304
23/06,12pm,8-12ft,10.5ft,16s,21,26,mph,16°c,100%,WSW,247,Onshore,NW,318
23/06,6pm,10-16ft,13.5ft,16s,27,35,mph,15°c,100%,W,265,Onshore,W,278
24/06,6am,9-15ft,14ft,14s,17,21,mph,15°c,100%,WSW,254,Onshore,WSW,252
24/06,12pm,9-14ft,13.5ft,14s,11,13,mph,15°c,100%,WSW,254,Onshore,WNW,292
24/06,6pm,8-13ft,12ft,13s,13,17,mph,16°c,100%,WSW,254,Onshore,NW,313
25/06,6am,6-10ft,9ft,13s,15,21,mph,16°c,100%,WSW,255,Cross/Onshore,NNW,344
25/06,12pm,7-12ft,11ft,13s,22,28,mph,18°c,100%,WSW,259,Onshore,NNW,327
25/06,6pm,9-14ft,12.5ft,14s,23,29,mph,18°c,100%,WSW,256,Onshore,NW,323
26/06,6am,12-18ft,15.5ft,17s,28,36,mph,17°c,100%,W,260,Onshore,NNW,333
26/06,12pm,10-16ft,16ft,16s,34,48,mph,18°c,100%,WSW,247,Onshore,NW,311
26/06,6pm,12-20ft,19ft,16s,26,36,mph,16°c,100%,W,259,Onshore,WNW,289
27/06,6am,14-22ft,20.5ft,18s,27,35,mph,14°c,100%,WSW,253,Onshore,W,273
27/06,12pm,14-20ft,19.5ft,17s,25,31,mph,13°c,100%,WSW,250,Onshore,W,260
27/06,6pm,12-18ft,18.5ft,16s,20,26,mph,12°c,100%,WSW,248,Onshore,SW,233
28/06,6am,10-16ft,15.5ft,15s,20,28,mph,12°c,100%,WSW,241,Onshore,SSW,211
28/06,12pm,9-14ft,14ft,14s,14,16,mph,14°c,100%,WSW,240,Onshore,SW,215
