date,time,range,height,period,wind_mph,wind_kmh,mph,temp,prob,swell_dir,swell_angle,wind,wind_dir,wind_angle
17/03,6pm,2-3ft,2.5ft,6s,13,14,mph,17°c,100%,NNE,15,Onshore,NNE,20
18/03,6am,2-3ft,3ft,6s,12,17,mph,13°c,100%,NNE,18,Onshore,NNE,25
18/03,12pm,2-4ft,3.5ft,6s,15,16,mph,18°c,100%,NNE,17,Onshore,NNE,28
18/03,6pm,3-4ft,4ft,7s,17,19,mph,16°c,100%,NNE,17,Onshore,NNE,24
19/03,6am,3-4ft,4.5ft,7s,17,22,mph,13°c,100%,NNE,25,Onshore,NNE,29
19/03,12pm,3-4ft,4.5ft,7s,16,17,mph,17°c,100%,NNE,27,Onshore,NNE,31
19/03,6pm,3-4ft,4ft,8s,16,19,mph,16°c,100%,NNE,22,Onshore,NNE,22
20/03,6am,3-5ft,4ft,9s,10,13,mph,13°c,100%,NNE,12,Onshore,NNE,19
20/03,12pm,3-5ft,4ft,9s,13,15,mph,18°c,100%,N,11,Onshore,NNE,31
20/03,6pm,3-5ft,4.5ft,9s,12,13,mph,17°c,100%,N,8,Onshore,NNE,26
21/03,6am,3-5ft,4.5ft,9s,11,15,mph,14°c,100%,NNE,13,Onshore,NE,35
21/03,12pm,3-5ft,4.5ft,9s,15,18,mph,19°c,100%,NNE,18,Onshore,NE,41
21/03,6pm,3-5ft,5ft,8s,16,19,mph,17°c,100%,NNE,20,Onshore,NNE,32
22/03,6am,4-5ft,5.5ft,9s,17,25,mph,13°c,100%,NNE,24,Onshore,NNE,26
22/03,12pm,4-6ft,5.5ft,9s,18,23,mph,16°c,100%,NNE,25,Onshore,NNE,27
22/03,6pm,4-6ft,5.5ft,9s,19,24,mph,16°c,100%,NNE,25,Onshore,NNE,21
23/03,6am,4-6ft,5.5ft,9s,15,21,mph,13°c,100%,NNE,25,Onshore,NNE,13
23/03,12pm,4-6ft,5.5ft,9s,18,20,mph,18°c,100%,NNE,22,Onshore,NNE,13
23/03,6pm,3-5ft,5ft,9s,18,20,mph,16°c,100%,NNE,21,Onshore,N,8
24/03,6am,3-4ft,4ft,8s,9,11,mph,13°c,100%,NNE,21,Onshore,N,8
