Spot,date,time,range,height_ft,swell_dir,swell_angle,period_sec,wind_kmh,wind_dir,wind,wind_angle,temp_°c,Conditions,Location,Longitud,Latitude
Fronton,01/06,12pm,1-2ft,1.5,NNW,330,9,7,SE,Offshore,130,21,Not recommended,"(28.165834204443097, -15.653935260577295)",-15.653935260577295,28.165834204443097
Fronton,01/06,6pm,1-2ft,1.4,NNW,326,9,6,NNE,Onshore,23,20,Not recommended,"(28.165834204443097, -15.653935260577295)",-15.653935260577295,28.165834204443097
Fronton,02/06,6am,1-2ft,1.2,NNW,327,9,1,SSE,Offshore,151,16,Not recommended,"(28.165834204443097, -15.653935260577295)",-15.653935260577295,28.165834204443097
Fronton,02/06,12pm,1ft,1.0,NNW,327,9,6,E,Cross/Onshore,81,22,Not recommended,"(28.165834204443097, -15.653935260577295)",-15.653935260577295,28.165834204443097
Fronton,02/06,6pm,1-2ft,1.2,NW,324,9,7,N,Onshore,359,20,Not recommended,"(28.165834204443097, -15.653935260577295)",-15.653935260577295,28.165834204443097
Fronton,03/06,6am,1-2ft,1.4,NW,319,8,4,W,Cross/Onshore,275,17,Not recommended,"(28.165834204443097, -15.653935260577295)",-15.653935260577295,28.165834204443097
Fronton,03/06,12pm,1-2ft,1.4,NW,321,9,5,NE,Onshore,50,22,Not recommended,"(28.165834204443097, -15.653935260577295)",-15.653935260577295,28.165834204443097
Fronton,03/06,6pm,1-2ft,1.5,NW,324,9,4,NE,Onshore,52,21,Not recommended,"(28.165834204443097, -15.653935260577295)",-15.653935260577295,28.165834204443097
Fronton,04/06,6am,1-2ft,1.6,NNW,329,8,2,WNW,Onshore,300,17,Not recommended,"(28.165834204443097, -15.653935260577295)",-15.653935260577295,28.165834204443097
Fronton,04/06,12pm,1-2ft,1.6,NNW,330,9,7,NE,Onshore,51,22,Not recommended,"(28.165834204443097, -15.653935260577295)",-15.653935260577295,28.165834204443097
Fronton,04/06,6pm,1-2ft,1.7,NNW,329,9,6,NNE,Onshore,23,22,Not recommended,"(28.165834204443097, -15.653935260577295)",-15.653935260577295,28.165834204443097
Fronton,05/06,6am,1-2ft,1.6,NW,326,8,4,SSW,Offshore,193,18,Not recommended,"(28.165834204443097, -15.653935260577295)",-15.653935260577295,28.165834204443097
Fronton,05/06,12pm,1-2ft,1.2,NW,324,8,10,SSW,Offshore,192,25,Not recommended,"(28.165834204443097, -15.653935260577295)",-15.653935260577295,28.165834204443097
Fronton,05/06,6pm,1-2ft,1.2,NNW,327,8,7,W,Cross/Offshore,262,23,Not recommended,"(28.165834204443097, -15.653935260577295)",-15.653935260577295,28.165834204443097
Fronton,06/06,6am,1ft,1.0,NNW,332,8,7,W,Cross/Offshore,264,18,Not recommended,"(28.165834204443097, -15.653935260577295)",-15.653935260577295,28.165834204443097
Fronton,06/06,12pm,Plano,1.0,SSW,201,13,9,NE,Onshore,39,22,Not recommended,"(28.165834204443097, -15.653935260577295)",-15.653935260577295,28.165834204443097
Fronton,06/06,6pm,Plano,2.0,WSW,254,5,4,ESE,Cross/Offshore,107,22,Not recommended,"(28.165834204443097, -15.653935260577295)",-15.653935260577295,28.165834204443097
Fronton,07/06,6am,Plano,1.6,W,263,6,5,NNW,Onshore,336,17,Not recommended,"(28.165834204443097, -15.653935260577295)",-15.653935260577295,28.165834204443097
Fronton,07/06,12pm,Plano,1.3,W,269,6,7,NNE,Onshore,22,20,Not recommended,"(28.165834204443097, -15.653935260577295)",-15.653935260577295,28.165834204443097
Fronton,07/06,6pm,1-2ft,1.0,N,8,9,10,NNW,Onshore,348,20,Not recommended,"(28.165834204443097, -15.653935260577295)",-15.653935260577295,28.165834204443097
Fronton,08/06,6am,2ft,1.8,N,0,9,11,N,Onshore,356,16,Not recommended,"(28.165834204443097, -15.653935260577295)",-15.653935260577295,28.165834204443097
Fronton,08/06,12pm,2-3ft,2.0,N,359,8,12,NNE,Onshore,26,19,Not recommended,"(28.165834204443097, -15.653935260577295)",-15.653935260577295,28.165834204443097
Fronton,08/06,6pm,2-3ft,3.0,N,2,8,12,NNE,Onshore,26,19,Not recommended,"(28.165834204443097, -15.653935260577295)",-15.653935260577295,28.165834204443097
Fronton,09/06,6am,2-3ft,2.5,NNE,12,6,11,NNE,Onshore,31,17,Not recommended,"(28.165834204443097, -15.653935260577295)",-15.653935260577295,28.165834204443097
Fronton,09/06,12pm,2-3ft,2.5,N,9,6,10,NE,Onshore,42,19,Not recommended,"(28.165834204443097, -15.653935260577295)",-15.653935260577295,28.165834204443097
Fronton,09/06,6pm,2-3ft,2.0,N,4,13,11,NE,Onshore,37,18,Not recommended,"(28.165834204443097, -15.653935260577295)",-15.653935260577295,28.165834204443097
Fronton,10/06,6am,3-4ft,3.0,N,5,12,9,NNE,Onshore,30,16,Not recommended,"(28.165834204443097, -15.653935260577295)",-15.653935260577295,28.165834204443097
Fronton,10/06,12pm,3-4ft,3.0,N,5,12,10,NNE,Onshore,33,18,Not recommended,"(28.165834204443097, -15.653935260577295)",-15.653935260577295,28.165834204443097
Fronton,10/06,6pm,3-5ft,4.0,NNE,13,12,10,NNE,Onshore,33,17,Not recommended,"(28.165834204443097, -15.653935260577295)",-15.653935260577295,28.165834204443097
Fronton,11/06,6am,3-5ft,3.5,NNE,14,11,9,NE,Onshore,37,16,Not recommended,"(28.165834204443097, -15.653935260577295)",-15.653935260577295,28.165834204443097
Fronton,11/06,12pm,3-5ft,3.5,NNE,14,11,6,NE,Onshore,44,19,Not recommended,"(28.165834204443097, -15.653935260577295)",-15.653935260577295,28.165834204443097
Fronton,11/06,6pm,3-4ft,3.0,NNE,13,11,7,NNE,Onshore,24,18,Not recommended,"(28.165834204443097, -15.653935260577295)",-15.653935260577295,28.165834204443097
Fronton,12/06,6am,2-4ft,2.5,NNE,14,10,8,N,Onshore,1,16,Not recommended,"(28.165834204443097, -15.653935260577295)",-15.653935260577295,28.165834204443097
Fronton,12/06,12pm,2-3ft,2.5,NNE,13,10,9,NNE,Onshore,17,19,Not recommended,"(28.165834204443097, -15.653935260577295)",-15.653935260577295,28.165834204443097
Fronton,12/06,6pm,2-3ft,2.0,NNE,12,10,10,N,Onshore,3,18,Not recommended,"(28.165834204443097, -15.653935260577295)",-15.653935260577295,28.165834204443097
Fronton,13/06,6am,2ft,1.8,NNE,12,9,5,NE,Onshore,41,15,Not recommended,"(28.165834204443097, -15.653935260577295)",-15.653935260577295,28.165834204443097
Fronton,13/06,12pm,2ft,1.7,N,6,9,5,E,Cross/Offshore,96,20,Not recommended,"(28.165834204443097, -15.653935260577295)",-15.653935260577295,28.165834204443097
Fronton,13/06,6pm,2ft,1.4,N,6,13,4,NE,Onshore,46,20,Not recommended,"(28.165834204443097, -15.653935260577295)",-15.653935260577295,28.165834204443097
Fronton,14/06,6am,3-5ft,3.5,N,6,12,7,NE,Onshore,54,16,Not recommended,"(28.165834204443097, -15.653935260577295)",-15.653935260577295,28.165834204443097
Fronton,14/06,12pm,3-5ft,3.5,N,7,11,6,E,Cross/Onshore,84,22,Not recommended,"(28.165834204443097, -15.653935260577295)",-15.653935260577295,28.165834204443097
Fronton,14/06,6pm,3-5ft,3.5,N,8,11,8,NNE,Onshore,17,21,Not recommended,"(28.165834204443097, -15.653935260577295)",-15.653935260577295,28.165834204443097
Fronton,15/06,6am,2-4ft,3.0,N,6,10,7,ENE,Onshore,58,18,Not recommended,"(28.165834204443097, -15.653935260577295)",-15.653935260577295,28.165834204443097
Fronton,15/06,12pm,2-3ft,2.5,N,6,10,5,ENE,Cross/Onshore,65,24,Not recommended,"(28.165834204443097, -15.653935260577295)",-15.653935260577295,28.165834204443097
Fronton,15/06,6pm,2-3ft,2.5,N,11,9,13,N,Onshore,353,24,Not recommended,"(28.165834204443097, -15.653935260577295)",-15.653935260577295,28.165834204443097
Fronton,16/06,6am,2ft,1.6,NNW,331,12,7,N,Onshore,358,21,Not recommended,"(28.165834204443097, -15.653935260577295)",-15.653935260577295,28.165834204443097
Fronton,16/06,12pm,1-2ft,1.5,NNW,331,11,9,NNE,Onshore,17,27,Not recommended,"(28.165834204443097, -15.653935260577295)",-15.653935260577295,28.165834204443097
Fronton,16/06,6pm,1-2ft,1.8,NNE,24,8,13,N,Onshore,351,25,Not recommended,"(28.165834204443097, -15.653935260577295)",-15.653935260577295,28.165834204443097
Fronton,17/06,6am,1-2ft,1.2,NNW,330,10,3,WNW,Cross/Onshore,292,20,Not recommended,"(28.165834204443097, -15.653935260577295)",-15.653935260577295,28.165834204443097
Fronton,17/06,12pm,1-2ft,1.0,NNW,330,10,5,E,Cross/Offshore,97,24,Not recommended,"(28.165834204443097, -15.653935260577295)",-15.653935260577295,28.165834204443097
Fronton,17/06,6pm,1ft,1.0,NNW,330,10,4,NNE,Onshore,23,22,Not recommended,"(28.165834204443097, -15.653935260577295)",-15.653935260577295,28.165834204443097
Fronton,18/06,6am,1ft,0.8,N,5,8,12,NW,Onshore,323,17,Not recommended,"(28.165834204443097, -15.653935260577295)",-15.653935260577295,28.165834204443097
Fronton,18/06,12pm,1ft,0.8,N,4,8,12,N,Onshore,349,22,Not recommended,"(28.165834204443097, -15.653935260577295)",-15.653935260577295,28.165834204443097
Fronton,18/06,6pm,1ft,1.4,NNW,348,3,10,N,Onshore,354,21,Not recommended,"(28.165834204443097, -15.653935260577295)",-15.653935260577295,28.165834204443097
Fronton,19/06,6am,1-2ft,1.9,NNE,32,4,13,NNE,Onshore,30,17,Not recommended,"(28.165834204443097, -15.653935260577295)",-15.653935260577295,28.165834204443097
Fronton,19/06,12pm,1-2ft,1.8,NNE,14,5,11,NNE,Onshore,31,21,Not recommended,"(28.165834204443097, -15.653935260577295)",-15.653935260577295,28.165834204443097
Fronton,19/06,6pm,2ft,2.5,NNE,18,6,15,NNE,Onshore,15,20,Not recommended,"(28.165834204443097, -15.653935260577295)",-15.653935260577295,28.165834204443097
Fronton,20/06,6am,2-3ft,3.0,NE,34,6,14,NNE,Onshore,22,17,Not recommended,"(28.165834204443097, -15.653935260577295)",-15.653935260577295,28.165834204443097
Fronton,20/06,12pm,2-3ft,3.0,NNE,33,7,13,NNE,Onshore,23,20,Not recommended,"(28.165834204443097, -15.653935260577295)",-15.653935260577295,28.165834204443097
Fronton,20/06,6pm,2-3ft,3.0,NNE,28,7,16,NNE,Onshore,15,19,Not recommended,"(28.165834204443097, -15.653935260577295)",-15.653935260577295,28.165834204443097
Fronton,21/06,6am,2-3ft,3.5,NNE,24,7,16,NNE,Onshore,15,16,Not recommended,"(28.165834204443097, -15.653935260577295)",-15.653935260577295,28.165834204443097
Fronton,21/06,12pm,2-4ft,3.5,NNE,23,7,14,NNE,Onshore,22,20,Not recommended,"(28.165834204443097, -15.653935260577295)",-15.653935260577295,28.165834204443097
Fronton,21/06,6pm,3-4ft,4.0,NNE,21,7,15,N,Onshore,11,20,Not recommended,"(28.165834204443097, -15.653935260577295)",-15.653935260577295,28.165834204443097
Fronton,22/06,6am,3-4ft,4.0,NNE,19,8,15,N,Onshore,2,17,Not recommended,"(28.165834204443097, -15.653935260577295)",-15.653935260577295,28.165834204443097
Fronton,22/06,12pm,3-4ft,4.0,NNE,18,8,13,NNE,Onshore,14,22,Not recommended,"(28.165834204443097, -15.653935260577295)",-15.653935260577295,28.165834204443097
Fronton,22/06,6pm,3-4ft,4.0,NNE,19,8,12,N,Onshore,356,21,Not recommended,"(28.165834204443097, -15.653935260577295)",-15.653935260577295,28.165834204443097
Fronton,23/06,6am,3-4ft,3.5,NNE,17,8,15,N,Onshore,4,17,Not recommended,"(28.165834204443097, -15.653935260577295)",-15.653935260577295,28.165834204443097
Fronton,23/06,12pm,2-4ft,3.5,NNE,17,7,15,N,Onshore,8,22,Not recommended,"(28.165834204443097, -15.653935260577295)",-15.653935260577295,28.165834204443097
Fronton,23/06,6pm,3-4ft,3.5,NNE,15,7,18,N,Onshore,6,20,Not recommended,"(28.165834204443097, -15.653935260577295)",-15.653935260577295,28.165834204443097
Fronton,24/06,6am,2-4ft,3.5,NNE,12,7,20,N,Onshore,353,17,Not recommended,"(28.165834204443097, -15.653935260577295)",-15.653935260577295,28.165834204443097
Fronton,24/06,12pm,2-4ft,3.5,NNE,12,7,16,N,Onshore,9,21,Not recommended,"(28.165834204443097, -15.653935260577295)",-15.653935260577295,28.165834204443097
Fronton,24/06,6pm,2-4ft,3.5,NNE,12,7,17,N,Onshore,10,20,Not recommended,"(28.165834204443097, -15.653935260577295)",-15.653935260577295,28.165834204443097
Fronton,25/06,6am,2-4ft,3.5,NNE,14,7,16,N,Onshore,7,16,Not recommended,"(28.165834204443097, -15.653935260577295)",-15.653935260577295,28.165834204443097
Fronton,25/06,12pm,2-4ft,3.5,NNE,17,7,14,NNE,Onshore,20,20,Not recommended,"(28.165834204443097, -15.653935260577295)",-15.653935260577295,28.165834204443097
Fronton,25/06,6pm,2-4ft,3.5,NNE,16,7,16,NNE,Onshore,12,19,Not recommended,"(28.165834204443097, -15.653935260577295)",-15.653935260577295,28.165834204443097
Fronton,26/06,6am,2-4ft,3.5,NNE,20,7,16,NNE,Onshore,19,16,Not recommended,"(28.165834204443097, -15.653935260577295)",-15.653935260577295,28.165834204443097
Fronton,26/06,12pm,2-4ft,4.0,NNE,22,7,16,NNE,Onshore,23,19,Not recommended,"(28.165834204443097, -15.653935260577295)",-15.653935260577295,28.165834204443097
Fronton,26/06,6pm,3-4ft,4.0,NNE,22,7,16,NNE,Onshore,16,18,Not recommended,"(28.165834204443097, -15.653935260577295)",-15.653935260577295,28.165834204443097
Fronton,27/06,6am,3-4ft,4.0,NNE,19,7,16,NNE,Onshore,15,16,Not recommended,"(28.165834204443097, -15.653935260577295)",-15.653935260577295,28.165834204443097
Fronton,27/06,12pm,3-4ft,4.0,NNE,20,7,15,NNE,Onshore,21,18,Not recommended,"(28.165834204443097, -15.653935260577295)",-15.653935260577295,28.165834204443097
Fronton,27/06,6pm,2-4ft,4.0,NNE,21,7,18,NNE,Onshore,13,19,Not recommended,"(28.165834204443097, -15.653935260577295)",-15.653935260577295,28.165834204443097
Fronton,28/06,6am,2-4ft,3.5,NNE,24,7,17,NNE,Onshore,13,17,Not recommended,"(28.165834204443097, -15.653935260577295)",-15.653935260577295,28.165834204443097
Fronton,28/06,12pm,2-3ft,3.5,NNE,24,6,16,NNE,Onshore,12,21,Not recommended,"(28.165834204443097, -15.653935260577295)",-15.653935260577295,28.165834204443097
Fronton,28/06,6pm,2-3ft,3.5,NNE,24,6,18,N,Onshore,9,20,Not recommended,"(28.165834204443097, -15.653935260577295)",-15.653935260577295,28.165834204443097
Fronton,29/06,6am,2-4ft,4.0,NNE,21,7,18,N,Onshore,3,18,Not recommended,"(28.165834204443097, -15.653935260577295)",-15.653935260577295,28.165834204443097
Fronton,29/06,12pm,2-4ft,4.0,NNE,20,7,17,N,Onshore,11,21,Not recommended,"(28.165834204443097, -15.653935260577295)",-15.653935260577295,28.165834204443097
Fronton,29/06,6pm,2-4ft,4.0,NNE,18,7,18,N,Onshore,8,20,Not recommended,"(28.165834204443097, -15.653935260577295)",-15.653935260577295,28.165834204443097
Fronton,30/06,6am,2-4ft,3.5,NNE,17,7,15,N,Onshore,8,17,Not recommended,"(28.165834204443097, -15.653935260577295)",-15.653935260577295,28.165834204443097
Fronton,30/06,12pm,2-4ft,3.5,NNE,17,7,13,NNE,Onshore,22,21,Not recommended,"(28.165834204443097, -15.653935260577295)",-15.653935260577295,28.165834204443097
Fronton,30/06,6pm,2-3ft,3.0,NNE,18,7,13,NNE,Onshore,22,20,Not recommended,"(28.165834204443097, -15.653935260577295)",-15.653935260577295,28.165834204443097
Fronton,01/07,6am,2-3ft,3.0,NNE,21,7,11,NNE,Onshore,12,17,Not recommended,"(28.165834204443097, -15.653935260577295)",-15.653935260577295,28.165834204443097
Fronton,01/07,12pm,2-3ft,3.0,NNE,20,7,10,NNE,Onshore,21,25,Not recommended,"(28.165834204443097, -15.653935260577295)",-15.653935260577295,28.165834204443097
Fronton,01/07,6pm,2-3ft,3.0,NNE,14,6,12,N,Onshore,4,23,Not recommended,"(28.165834204443097, -15.653935260577295)",-15.653935260577295,28.165834204443097
Fronton,02/07,6am,2-4ft,3.5,NNE,13,6,18,N,Onshore,1,17,Not recommended,"(28.165834204443097, -15.653935260577295)",-15.653935260577295,28.165834204443097
Fronton,02/07,12pm,3-4ft,4.0,NNE,15,7,15,NNE,Onshore,18,23,Not recommended,"(28.165834204443097, -15.653935260577295)",-15.653935260577295,28.165834204443097
Fronton,02/07,6pm,3-4ft,4.5,NNE,15,7,19,N,Onshore,5,22,Not recommended,"(28.165834204443097, -15.653935260577295)",-15.653935260577295,28.165834204443097
Fronton,03/07,6am,3-5ft,4.5,NNE,17,7,18,N,Onshore,2,18,Not recommended,"(28.165834204443097, -15.653935260577295)",-15.653935260577295,28.165834204443097
Fronton,03/07,12pm,3-5ft,4.5,NNE,13,8,19,NNE,Onshore,13,22,Not recommended,"(28.165834204443097, -15.653935260577295)",-15.653935260577295,28.165834204443097
Fronton,03/07,6pm,3-5ft,4.5,NNE,12,7,20,N,Onshore,6,21,Not recommended,"(28.165834204443097, -15.653935260577295)",-15.653935260577295,28.165834204443097
Fronton,04/07,6am,3-5ft,5.5,NNE,19,8,20,N,Onshore,8,17,Not recommended,"(28.165834204443097, -15.653935260577295)",-15.653935260577295,28.165834204443097
Fronton,04/07,12pm,3-5ft,5.5,NNE,19,8,19,NNE,Onshore,14,20,Not recommended,"(28.165834204443097, -15.653935260577295)",-15.653935260577295,28.165834204443097
Fronton,04/07,6pm,3-5ft,5.5,NNE,17,8,19,N,Onshore,360,20,Not recommended,"(28.165834204443097, -15.653935260577295)",-15.653935260577295,28.165834204443097
Fronton,05/07,6am,4-6ft,5.5,NNE,11,8,15,N,Onshore,3,17,Not recommended,"(28.165834204443097, -15.653935260577295)",-15.653935260577295,28.165834204443097
Fronton,05/07,12pm,3-5ft,5.0,NNE,12,8,13,N,Onshore,1,26,Not recommended,"(28.165834204443097, -15.653935260577295)",-15.653935260577295,28.165834204443097
Fronton,05/07,6pm,3-5ft,5.0,N,9,8,17,N,Onshore,352,25,Not recommended,"(28.165834204443097, -15.653935260577295)",-15.653935260577295,28.165834204443097
Fronton,06/07,6am,3-5ft,4.0,N,9,8,11,N,Onshore,353,24,Not recommended,"(28.165834204443097, -15.653935260577295)",-15.653935260577295,28.165834204443097
Fronton,06/07,12pm,3-4ft,4.0,N,8,8,11,N,Onshore,3,28,Not recommended,"(28.165834204443097, -15.653935260577295)",-15.653935260577295,28.165834204443097
Fronton,06/07,6pm,3-4ft,3.5,N,8,8,11,NNW,Onshore,336,29,Not recommended,"(28.165834204443097, -15.653935260577295)",-15.653935260577295,28.165834204443097
Fronton,07/07,6am,2-4ft,3.0,N,8,7,6,WNW,Onshore,299,24,Not recommended,"(28.165834204443097, -15.653935260577295)",-15.653935260577295,28.165834204443097
Fronton,07/07,12pm,2-3ft,3.0,N,8,7,8,N,Onshore,360,32,Not recommended,"(28.165834204443097, -15.653935260577295)",-15.653935260577295,28.165834204443097
Fronton,07/07,6pm,2-4ft,3.0,N,6,7,15,NNW,Onshore,342,31,Not recommended,"(28.165834204443097, -15.653935260577295)",-15.653935260577295,28.165834204443097
Fronton,08/07,6am,2-4ft,3.5,N,3,8,13,N,Onshore,354,25,Not recommended,"(28.165834204443097, -15.653935260577295)",-15.653935260577295,28.165834204443097
Fronton,08/07,12pm,2-4ft,3.5,N,5,8,16,N,Onshore,11,31,Not recommended,"(28.165834204443097, -15.653935260577295)",-15.653935260577295,28.165834204443097
Fronton,08/07,6pm,3-4ft,3.5,N,7,8,15,N,Onshore,4,26,Not recommended,"(28.165834204443097, -15.653935260577295)",-15.653935260577295,28.165834204443097
Fronton,09/07,6am,3-4ft,4.0,N,10,7,16,N,Onshore,349,20,Not recommended,"(28.165834204443097, -15.653935260577295)",-15.653935260577295,28.165834204443097
Fronton,09/07,12pm,3-4ft,4.5,NNE,13,7,16,N,Onshore,6,26,Not recommended,"(28.165834204443097, -15.653935260577295)",-15.653935260577295,28.165834204443097
Fronton,09/07,6pm,3-5ft,4.5,NNE,11,9,19,N,Onshore,0,23,Not recommended,"(28.165834204443097, -15.653935260577295)",-15.653935260577295,28.165834204443097
Fronton,10/07,6am,3-5ft,4.5,N,10,9,19,N,Onshore,351,17,Not recommended,"(28.165834204443097, -15.653935260577295)",-15.653935260577295,28.165834204443097
Fronton,10/07,12pm,3-5ft,4.5,N,10,8,16,N,Onshore,6,23,Not recommended,"(28.165834204443097, -15.653935260577295)",-15.653935260577295,28.165834204443097
Fronton,10/07,6pm,3-5ft,5.0,N,9,8,18,N,Onshore,357,22,Not recommended,"(28.165834204443097, -15.653935260577295)",-15.653935260577295,28.165834204443097
Fronton,11/07,6am,4-6ft,5.0,N,10,9,16,N,Onshore,354,18,Not recommended,"(28.165834204443097, -15.653935260577295)",-15.653935260577295,28.165834204443097
Fronton,11/07,12pm,4-6ft,5.0,NNE,12,9,14,N,Onshore,11,24,Not recommended,"(28.165834204443097, -15.653935260577295)",-15.653935260577295,28.165834204443097
Fronton,11/07,6pm,3-5ft,5.0,NNE,11,9,14,N,Onshore,1,22,Not recommended,"(28.165834204443097, -15.653935260577295)",-15.653935260577295,28.165834204443097
Fronton,12/07,6am,3-5ft,4.5,NNE,12,8,9,NNW,Onshore,346,19,Not recommended,"(28.165834204443097, -15.653935260577295)",-15.653935260577295,28.165834204443097
Fronton,12/07,12pm,3-5ft,4.5,N,11,8,11,NNE,Onshore,17,25,Not recommended,"(28.165834204443097, -15.653935260577295)",-15.653935260577295,28.165834204443097
Fronton,12/07,6pm,3-5ft,4.5,N,11,8,10,N,Onshore,358,24,Not recommended,"(28.165834204443097, -15.653935260577295)",-15.653935260577295,28.165834204443097
Fronton,13/07,6am,3-5ft,4.5,NNE,12,9,10,N,Onshore,353,19,Not recommended,"(28.165834204443097, -15.653935260577295)",-15.653935260577295,28.165834204443097
Fronton,13/07,12pm,3-5ft,4.0,NNE,11,9,11,N,Onshore,5,26,Not recommended,"(28.165834204443097, -15.653935260577295)",-15.653935260577295,28.165834204443097
Fronton,13/07,6pm,3-5ft,4.0,N,11,9,13,NNW,Onshore,347,24,Not recommended,"(28.165834204443097, -15.653935260577295)",-15.653935260577295,28.165834204443097
