date,time,range,height,period,wind_mph,wind_kmh,mph,temp,prob,swell_dir,swell_angle,wind,wind_dir,wind_angle
26/02,6pm,8-12ft,4.5ft,14s,9,23,mph,12°c,100%,WNW,300,Offshore,SE,137
27/02,6am,8-12ft,4.5ft,14s,13,25,mph,12°c,100%,WNW,301,Onshore,WSW,243
27/02,12pm,7-11ft,4.5ft,13s,13,19,mph,16°c,100%,WNW,301,Onshore,SW,234
27/02,6pm,6-9ft,3ft,13s,7,19,mph,12°c,100%,NW,307,Offshore,S,174
28/02,6am,12-20ft,9.5ft,16s,9,23,mph,13°c,100%,WSW,257,Cross-shore,SSW,209
28/02,12pm,12-18ft,8.5ft,14s,15,25,mph,15°c,100%,WSW,259,Cross/Onshore,SW,220
28/02,6pm,10-16ft,8.5ft,13s,14,28,mph,13°c,100%,WSW,254,Cross-shore,SSW,205
01/03,6am,10-16ft,8.5ft,13s,11,26,mph,12°c,100%,WSW,253,Cross/Offshore,S,188
01/03,12pm,12-18ft,9.5ft,13s,22,35,mph,12°c,100%,WSW,255,Onshore,W,263
01/03,6pm,14-22ft,11.5ft,12s,15,26,mph,9°c,100%,W,268,Onshore,WNW,284
02/03,6am,9-13ft,7ft,12s,11,24,mph,9°c,100%,WSW,255,Offshore,SSE,153
02/03,12pm,7-11ft,6ft,12s,14,33,mph,14°c,100%,WSW,246,Cross/Offshore,SSW,193
02/03,6pm,10-16ft,10.5ft,11s,19,34,mph,12°c,100%,WSW,249,Onshore,WSW,243
03/03,6am,12-18ft,11ft,11s,8,26,mph,9°c,100%,W,261,Cross-shore,SSW,209
03/03,12pm,12-20ft,10.5ft,12s,13,24,mph,12°c,100%,W,263,Cross-shore,SSW,207
03/03,6pm,12-20ft,11ft,12s,15,28,mph,12°c,100%,W,263,Onshore,WSW,245
04/03,6am,9-14ft,7ft,12s,3,4,mph,7°c,100%,W,259,Onshore,NW,305
04/03,12pm,9-14ft,7ft,12s,15,26,mph,14°c,100%,W,260,Cross/Offshore,SSW,199
04/03,6pm,10-16ft,8.5ft,11s,13,26,mph,11°c,100%,W,260,Onshore,WSW,243
05/03,6am,14-20ft,12.5ft,11s,17,33,mph,10°c,100%,W,265,Onshore,WSW,252
05/03,12pm,16-24ft,14ft,12s,20,31,mph,12°c,100%,W,270,Onshore,WNW,286
05/03,6pm,14-24ft,13ft,12s,12,22,mph,11°c,100%,W,273,Onshore,WNW,292
06/03,6am,12-20ft,10.5ft,12s,11,23,mph,10°c,100%,W,275,Onshore,W,271
06/03,12pm,12-18ft,9.5ft,11s,12,17,mph,13°c,100%,W,280,Onshore,WNW,301
06/03,6pm,10-16ft,8ft,10s,9,17,mph,10°c,100%,WNW,285,Onshore,NW,306
07/03,6am,8-12ft,5.5ft,11s,4,5,mph,6°c,100%,NNW,327,Offshore,SE,142
07/03,12pm,8-12ft,5.5ft,11s,12,18,mph,12°c,100%,NNW,327,Offshore,SE,146
07/03,6pm,7-10ft,5ft,11s,15,30,mph,9°c,100%,NNW,330,Offshore,SE,138
08/03,6am,6-10ft,3.5ft,15s,6,19,mph,11°c,100%,W,270,Cross/Offshore,S,184
08/03,12pm,6-10ft,3.5ft,14s,9,20,mph,14°c,100%,W,271,Cross-shore,SSW,207
08/03,6pm,9-14ft,6.5ft,13s,9,21,mph,14°c,100%,W,260,Cross/Onshore,SW,228
09/03,6am,8-12ft,7.5ft,10s,17,34,mph,15°c,100%,WSW,248,Cross/Offshore,SSW,200
09/03,12pm,9-14ft,8.5ft,10s,17,29,mph,16°c,100%,WSW,256,Cross/Offshore,SSW,196
09/03,6pm,9-14ft,8.5ft,10s,18,34,mph,15°c,100%,WSW,254,Cross/Offshore,SSW,199
10/03,6am,14-22ft,12.5ft,12s,12,27,mph,11°c,100%,W,265,Cross/Onshore,SW,230
10/03,12pm,16-24ft,13ft,13s,17,27,mph,14°c,100%,W,266,Onshore,SW,233
10/03,6pm,16-26ft,14ft,14s,17,34,mph,11°c,100%,W,265,Cross/Onshore,SW,222
11/03,6am,25-45ft,24ft,16s,19,35,mph,9°c,100%,W,273,Onshore,WSW,257
11/03,12pm,30-45ft,24ft,16s,21,35,mph,11°c,100%,W,277,Onshore,W,265
11/03,6pm,25-40ft,21.5ft,15s,19,35,mph,11°c,100%,WNW,282,Onshore,W,271
12/03,6am,18-30ft,16ft,13s,6,17,mph,9°c,100%,WNW,291,Onshore,W,280
12/03,12pm,16-26ft,14ft,13s,8,11,mph,15°c,100%,WNW,296,Onshore,WSW,251
12/03,6pm,12-20ft,10ft,12s,6,15,mph,13°c,100%,NW,311,Cross/Onshore,SW,220
13/03,6am,8-13ft,6ft,11s,8,18,mph,12°c,100%,NW,321,Onshore,WSW,254
13/03,12pm,8-12ft,5.5ft,11s,7,11,mph,16°c,100%,NW,323,Onshore,SW,235
13/03,6pm,6-10ft,5ft,11s,9,19,mph,15°c,100%,NNW,328,Cross-shore,SSW,206
14/03,6am,6-9ft,5.5ft,8s,15,29,mph,14°c,100%,WSW,256,Cross/Offshore,SSW,200
14/03,12pm,10-16ft,11.5ft,9s,23,48,mph,14°c,100%,WSW,258,Cross/Onshore,SW,219
14/03,6pm,16-24ft,14ft,12s,15,30,mph,12°c,100%,W,276,Onshore,WSW,251
15/03,6am,20-30ft,16.5ft,13s,13,27,mph,9°c,100%,W,278,Onshore,W,265
15/03,12pm,20-30ft,17ft,14s,17,26,mph,12°c,100%,W,279,Onshore,W,270
15/03,6pm,18-30ft,16ft,14s,11,20,mph,10°c,100%,WNW,281,Onshore,WNW,285
16/03,6am,16-26ft,14ft,13s,8,20,mph,7°c,100%,WNW,293,Onshore,WNW,285
16/03,12pm,12-18ft,9ft,12s,14,19,mph,12°c,100%,W,279,Onshore,WNW,287
16/03,6pm,12-18ft,9.5ft,12s,11,20,mph,10°c,100%,NW,313,Onshore,W,274
17/03,6am,14-20ft,10.5ft,13s,16,29,mph,10°c,100%,NW,313,Onshore,WNW,288
17/03,12pm,12-20ft,10ft,13s,7,11,mph,11°c,100%,NW,315,Onshore,WNW,301
17/03,6pm,12-18ft,9ft,13s,1,1,mph,8°c,100%,NW,316,Onshore,NW,311
18/03,6am,10-16ft,7.5ft,13s,5,10,mph,8°c,100%,NW,319,Onshore,NNW,332
18/03,12pm,10-16ft,7ft,13s,13,17,mph,13°c,100%,NW,320,Onshore,NW,320
18/03,6pm,9-14ft,6.5ft,13s,10,18,mph,10°c,100%,NW,323,Onshore,NW,308
19/03,6am,10-16ft,7ft,13s,11,25,mph,11°c,100%,W,275,Onshore,SW,235
19/03,12pm,10-16ft,7ft,13s,12,21,mph,12°c,100%,W,278,Onshore,NW,311
19/03,6pm,9-14ft,6ft,12s,17,27,mph,9°c,100%,W,278,Onshore,NNW,346
20/03,6am,8-13ft,5.5ft,13s,13,26,mph,8°c,100%,W,280,Onshore,NNW,342
20/03,12pm,10-16ft,6ft,15s,18,26,mph,12°c,100%,W,279,Onshore,N,350
20/03,6pm,10-16ft,6.5ft,14s,14,24,mph,9°c,100%,W,279,Onshore,N,352
21/03,6am,10-16ft,6ft,14s,5,6,mph,4°c,100%,W,279,Offshore,ENE,64
21/03,12pm,10-16ft,6ft,15s,7,9,mph,13°c,100%,W,278,Cross/Onshore,NNE,12
21/03,6pm,10-16ft,6ft,14s,10,19,mph,10°c,100%,W,278,Onshore,N,353
22/03,6am,9-14ft,5.5ft,14s,1,1,mph,5°c,100%,W,279,Cross/Offshore,NE,38
22/03,12pm,8-13ft,5ft,13s,9,11,mph,14°c,100%,W,280,Onshore,NW,316
22/03,6pm,8-12ft,5ft,13s,8,14,mph,10°c,100%,W,280,Onshore,NW,317
23/03,6am,7-11ft,4.5ft,12s,6,16,mph,11°c,100%,WNW,283,Cross/Onshore,SW,214
23/03,12pm,7-11ft,4.5ft,12s,13,21,mph,16°c,100%,WNW,284,Onshore,WNW,286
23/03,6pm,8-13ft,6ft,11s,17,28,mph,13°c,100%,WNW,282,Onshore,W,261
24/03,6am,16-26ft,15.5ft,11s,17,32,mph,9°c,100%,NW,309,Onshore,NW,315
24/03,12pm,20-35ft,18ft,14s,21,31,mph,12°c,100%,NW,312,Onshore,NW,320
24/03,6pm,18-30ft,16ft,14s,15,25,mph,11°c,100%,NW,312,Onshore,NW,311
25/03,6am,16-24ft,13ft,12s,12,24,mph,11°c,100%,WNW,303,Onshore,NNW,329
25/03,12pm,12-20ft,11ft,11s,18,26,mph,13°c,100%,NW,306,Onshore,N,352
25/03,6pm,12-18ft,10ft,11s,17,28,mph,11°c,100%,NW,312,Onshore,NNW,345
26/03,6am,10-14ft,8ft,10s,10,24,mph,8°c,100%,NW,313,Onshore,N,351
26/03,12pm,9-14ft,7ft,10s,14,21,mph,14°c,100%,NW,310,Onshore,NNW,348
26/03,6pm,9-14ft,6.5ft,12s,11,22,mph,12°c,100%,NW,308,Onshore,NNW,342
27/03,6am,9-15ft,6.5ft,12s,7,18,mph,10°c,100%,WNW,295,Cross/Onshore,N,4
27/03,12pm,9-14ft,5.5ft,13s,10,16,mph,17°c,100%,WNW,286,Onshore,N,351
27/03,6pm,8-13ft,5.5ft,13s,7,14,mph,13°c,100%,WNW,286,Onshore,NNW,346
28/03,6am,10-16ft,6.5ft,13s,3,5,mph,8°c,100%,WNW,292,Onshore,N,351
28/03,12pm,10-16ft,7ft,13s,8,11,mph,15°c,100%,WNW,293,Onshore,NW,314
28/03,6pm,10-16ft,6.5ft,12s,8,14,mph,13°c,100%,WNW,293,Onshore,W,278
29/03,6am,9-14ft,6ft,12s,8,18,mph,8°c,100%,WNW,295,Onshore,NW,322
29/03,12pm,8-13ft,6ft,11s,12,15,mph,13°c,100%,WNW,287,Onshore,W,264
