date,time,range,height,period,wind_mph,wind_kmh,mph,temp,prob,swell_dir,swell_angle,wind,wind_dir,wind_angle
02/03,12pm,Plano,3.5ft,9s,7,8,mph,29°c,100%,SSW,213,Onshore,SSW,213
02/03,6pm,Plano,3ft,8s,4,5,mph,29°c,100%,SSW,213,Onshore,W,261
03/03,6am,Plano,2.5ft,8s,5,5,mph,29°c,100%,SSW,212,Cross/Offshore,NW,319
03/03,12pm,Plano,2.5ft,8s,6,7,mph,29°c,100%,SSW,211,Onshore,SW,230
03/03,6pm,Plano,2.5ft,8s,8,9,mph,29°c,100%,SSW,210,Onshore,SW,233
04/03,6am,Plano,3ft,8s,7,9,mph,29°c,100%,SSW,212,Onshore,WNW,282
04/03,12pm,Plano,3ft,10s,6,8,mph,29°c,100%,SSW,207,Onshore,W,265
04/03,6pm,Plano,3ft,11s,9,9,mph,29°c,100%,SSW,204,Onshore,WSW,252
05/03,6am,Plano,2.5ft,13s,8,8,mph,28°c,100%,SW,227,Cross/Onshore,WNW,285
05/03,12pm,Plano,2.5ft,13s,17,19,mph,29°c,100%,SW,226,Onshore,WSW,253
05/03,6pm,Plano,2.5ft,12s,13,15,mph,29°c,100%,SW,221,Onshore,W,278
06/03,6am,Plano,4ft,9s,3,5,mph,28°c,100%,W,263,Cross/Offshore,NW,323
06/03,12pm,Plano,4ft,9s,14,15,mph,29°c,100%,W,262,Onshore,WSW,251
06/03,6pm,Plano,3.5ft,9s,8,9,mph,29°c,100%,WSW,256,Onshore,WNW,285
07/03,6am,Plano,2.5ft,14s,4,3,mph,28°c,100%,SW,218,Offshore,NNE,13
07/03,12pm,Plano,2.5ft,14s,6,6,mph,29°c,100%,SW,218,Onshore,SW,218
07/03,6pm,Plano,2.5ft,14s,6,8,mph,28°c,100%,SW,218,Cross/Onshore,WNW,294
08/03,6am,Plano,2.5ft,14s,10,12,mph,28°c,100%,SW,217,Cross/Onshore,WNW,292
08/03,12pm,Plano,2.5ft,14s,8,9,mph,29°c,100%,SW,216,Onshore,WSW,248
08/03,6pm,Plano,2.5ft,13s,5,6,mph,29°c,100%,SW,216,Cross-shore,NW,310
09/03,6am,Plano,2.5ft,13s,8,14,mph,28°c,100%,SW,216,Cross-shore,NW,314
09/03,12pm,Plano,2.5ft,13s,23,26,mph,29°c,100%,SW,216,Onshore,W,274
09/03,6pm,Plano,6.5ft,7s,19,22,mph,28°c,100%,W,263,Cross/Onshore,WNW,298
10/03,6am,Plano,6ft,7s,11,14,mph,28°c,100%,W,262,Cross/Onshore,NW,305
10/03,12pm,Plano,2ft,18s,14,17,mph,29°c,100%,SSW,210,Onshore,W,260
10/03,6pm,Plano,3ft,17s,11,12,mph,28°c,100%,SSW,211,Cross/Onshore,WNW,295
11/03,6am,Plano,3.5ft,15s,3,3,mph,28°c,100%,SSW,212,Offshore,N,357
11/03,12pm,Plano,4ft,15s,5,5,mph,29°c,100%,SSW,213,Cross/Onshore,SE,139
11/03,6pm,Plano,4ft,14s,4,5,mph,29°c,100%,SSW,213,Onshore,W,271
12/03,6am,Plano,4ft,13s,3,3,mph,28°c,100%,SW,214,Offshore,NNE,33
12/03,12pm,Plano,3.5ft,13s,6,5,mph,30°c,100%,SW,214,Cross/Onshore,SE,135
12/03,6pm,Plano,3ft,17s,2,2,mph,29°c,100%,SW,225,Offshore,ENE,64
